nvalues,tauhats_Y,sehats_Y,lb_Y,ub_Y,tauhats_X,sehats_X,lb_X,ub_X
945,0.2006245371744029,0.05718155742099122,0.0885486846292601,0.3127003897195457,0.4006245371744029,0.05718155742099123,0.2885486846292601,0.5127003897195457
950,0.2031065035318716,0.059822431644161234,0.08585453750931558,0.3203584695544276,0.4031065035318716,0.059822431644161234,0.2858545375093156,0.5203584695544277
955,0.1951221860361585,0.05835164879654752,0.08075295439492536,0.30949141767739163,0.39512218603615845,0.05835164879654752,0.2807529543949253,0.5094914176773916
960,0.021925264077517253,0.05442258277703644,-0.08474299816547416,0.12859352632050866,0.22192526407751728,0.05442258277703644,0.11525700183452586,0.3285935263205087
965,0.14457046232807025,0.05824731952032919,0.030405716068225036,0.25873520858791543,0.34457046232807026,0.05824731952032919,0.23040571606822505,0.4587352085879155
970,0.1452184322321015,0.05606751820912912,0.03532609654220843,0.2551107679219946,0.3452184322321015,0.05606751820912912,0.23532609654220843,0.4551107679219946
975,0.26023274189277185,0.06054404764426984,0.14156640851000296,0.37889907527554073,0.4602327418927719,0.06054404764426984,0.34156640851000303,0.5788990752755407
980,0.20017928286607384,0.059058867230338805,0.08442390309460979,0.3159346626375379,0.4001792828660739,0.0590588672303388,0.28442390309460985,0.515934662637538
985,0.2668660723924638,0.05505160094481632,0.15896493454062383,0.37476721024430376,0.4668660723924638,0.05505160094481632,0.35896493454062384,0.5747672102443038
990,0.13919556788673138,0.057595212032831855,0.026308952302380936,0.2520821834710818,0.33919556788673144,0.05759521203283185,0.22630895230238102,0.45208218347108187
995,0.035439830180748054,0.05794224428840686,-0.07812696862452939,0.14900662898602549,0.23543983018074804,0.05794224428840686,0.1218730313754706,0.34900662898602547
